Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,imgURL
Rustique,"14 rue d'Enghien, Lyon, 69002, France",Lyon,80,80,EUR,Creative,4.8262876,45.7520626,33472138081,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/rustique,https://www.rustiquelyon.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5f05d5d1bf8c474e8bacf6727b2c8faf?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/eb6b432e547243c9b9233a45ab88da59?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6bdf8994075d479db814101ba16674e8?width=1000']"
횚 Saveurs,"8 place des Ormeaux, Rouffiac-Tolosan, 31180, France",Rouffiac-Tolosan,30,98,EUR,Modern Cuisine,1.524975,43.664,33534271011,https://guide.michelin.com/en/occitanie/rouffiac-tolosan/restaurant/o-saveurs,https://www.o-saveurs.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b7a78bcea1b240bcaa5edf36177e208c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/95e6ad1b72ea458eba1d635aad90c050?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3d7579fd223d4c13abd38ed69c567796?width=1000']"
Racines,"4 passage Antoinette Caillot, Rennes, 35000, France",Rennes,39,80,EUR,Modern Cuisine,-1.6826979,48.1075438,33299656421,https://guide.michelin.com/en/bretagne/rennes/restaurant/racines542026,https://www.racines-restaurant.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7b448aa744b4402fbc381dd6e68e996f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/eb58917519d946fdb3f747f30752f9a3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d1b5e09c6c6541dfb80f69772ba78dd4?width=1000']"
Les Agitateurs,"24 rue Bonaparte, Nice, 06000, France",Nice,49,119,EUR,Creative,7.2843229,43.7005783,33987330203,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/les-agitateurs,https://www.lesagitateurs.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0287d92d12ef49248f648e5dd46c19f5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4dc01586d50f4e44b69984d35ced059a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/50767d2710c44863bfa7f2dc7556bfbd?width=1000']"
Hostellerie de l'Abbaye de la Celle,"Place du G챕n챕ral-de-Gaulle, La Celle, 83170, France",La Celle,57,112,EUR,Mediterranean Cuisine,6.0405673,43.3938151,33498051414,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-celle/restaurant/hostellerie-de-l-abbaye-de-la-celle,http://www.abbaye-celle.com,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dfb90797af2d4489ba0ea77173b66991?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/46096747b7914b139419f049029b6e03?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/322a5d014dff4f89949d595f52d33ae5?width=1000']"
Au Souper Fin,"1 route de Cl챔res, Frichemesnil, 76690, France",Frichemesnil,52,95,EUR,Modern Cuisine,1.1393488,49.6225595,33235333388,https://guide.michelin.com/en/normandie/frichemesnil/restaurant/au-souper-fin,https://www.souperfin.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/eb94afdb88694cd083d8ebb28111129e?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d7cbb4cf09ac4e4fa7affc9b9eae1a01?width=1000']"
Clovis,"21 Grande-Rue, Tourrettes-sur-Loup, 06140, France",Tourrettes-sur-Loup,54,120,EUR,Modern Cuisine,7.05873,43.7154,33493588704,https://guide.michelin.com/en/provence-alpes-cote-dazur/tourrettes-sur-loup/restaurant/clovis,https://www.clovisgourmand.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c91acdc240854cf6ba4a27ccfda89fb7?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d01ec193de124de8a82d8b8b272fecb2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7895d2745cba44bf83c0741612ac5755?width=1000']"
Atmosph챔res,"618 route des Tournelles, Le Bourget-du-Lac, 73370, France",Le Bourget-du-Lac,60,160,EUR,Creative,5.8524583,45.6605093,33479250129,https://guide.michelin.com/en/auvergne-rhone-alpes/le-bourget-du-lac/restaurant/atmospheres,https://www.atmospheres-hotel.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c4cdd76048a54f73a0339d457b669a2a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f83f015dd7584c5b80a670758b6c7da6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e0d7e4c863b24126aaf63d7ab777cc4a?width=1000']"
Tentazioni,"59 rue du Palais-Gallien, Bordeaux, 33000, France",Bordeaux,35,95,EUR,Italian,-0.5816042,44.8435566,33556526212,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/tentazioni,https://www.tentazioni-bordeaux.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/462eb1c4addf4e20a8b2c811b67cee74?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b2cc4e9084df462cbff46dec2a94741d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/164aa53a70804305ab368010d463075d?width=1000']"
Armani Ristorante,"7 place du Qu챕bec, Paris, 75006, France",Paris,150,200,EUR,Italian,2.3325851,48.8537124,33145486215,https://guide.michelin.com/en/ile-de-france/paris/restaurant/armani-ristorante,https://www.emporioarmanicaffeparis.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b7ff0aa468aa4838839bb4269c030bd6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6f6c884c26504ecda979f2ca9e95f076?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4d5fd8efa0004a868b9e620e01fb0795?width=1000']"
A Casa di Ma,"Route de Calvi, Lumio, 20260, France",Lumio,130,175,EUR,Creative,8.8319727,42.5811346,33495606171,https://guide.michelin.com/en/corse/lumio/restaurant/a-casa-di-ma,https://www.acasadima.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5e5a42792a4e4375bce61303c84330ad?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d068210404d64ba5876b7527ca3859ed?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/32cf8d96c39e4af68445c2adb71e712a?width=1000']"
Ima,"20 boulevard de la Tour-d'Auvergne, Rennes, 35000, France",Rennes,55,100,EUR,Creative,-1.684632,48.106684,33223478274,https://guide.michelin.com/en/bretagne/rennes/restaurant/ima,https://www.ima.restaurant/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/42fe0f5433a74a1bb766659e5f2da9f6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5964be1590e64dcd9c05db098f6d60b8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/898dbaf1969c48e39bdfec47d4bbcfee?width=1000']"
Maison Kieny,"7 rue du G챕n챕ral-de-Gaulle, Riedisheim, 68400, France",Riedisheim,65,125,EUR,Modern Cuisine,7.3682191,47.749585,33389440771,https://guide.michelin.com/en/grand-est/riedisheim/restaurant/maison-kieny,http://www.restaurant-kieny.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fd7d29d50f684c55a76e7fbcf72dad2c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/10f75ccda2f14e43855b1500c6188260?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d05036a8a025417dad67ace04de6a421?width=1000']"
Hostellerie la Montagne,"10 rue Pisseloup, Colombey-les-Deux-횋glises, 52330, France",Colombey-les-Deux-횋glises,28,110,EUR,Modern Cuisine,4.8877167,48.2227026,33325015169,https://guide.michelin.com/en/grand-est/colombey-les-deux-glises/restaurant/hostellerie-la-montagne,https://www.hostellerielamontagne.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b8fc4d6cb19a4d79b0f9bf8061e14ff2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/78b1431973484445a294d5dbf747bd99?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cfa7780081bd42b2b0442ce18a5e9ca8?width=1000']"
Les Explorateurs - H척tel Pashmina,"Place du Slalom, Val-Thorens, 73440, France",Val-Thorens,95,180,EUR,Modern Cuisine,6.5862441,45.2957656,33479000999,https://guide.michelin.com/en/auvergne-rhone-alpes/val-thorens/restaurant/les-explorateurs,https://www.hotelpashmina.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1b6b0e3162984ea4a2e8d1c8cd83f823?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3758fc62dfc144ff950014de55e3a4d8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b26a7c5f5855458192fab81add27d680?width=1000']"
Le Colombier,"Rue Loucheur, Offranville, 76550, France",Offranville,40,90,EUR,Modern Cuisine,1.0455053,49.8730636,33235854850,https://guide.michelin.com/en/normandie/offranville/restaurant/le-colombier2828,https://www.lecolombieroffranville.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7dcabe9c5d3e49608cd55135c8244c4c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c264936d2192429ab028d2dc6074a96c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b7f8bdfce7204ce9b977aa36127cd46b?width=1000']"
Le Passe Temps,"52 rue Tronchet, Lyon, 69006, France",Lyon,59,109,EUR,Creative,4.8492927,45.769939,33472829014,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-passe-temps,https://www.lepassetemps-restaurant.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e43745326b4845919a2e55b1be34d0c4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/337cfafd014540dc84c3af989e112cc3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9618f6c55446454cb909adc95561019d?width=1000']"
Herv챕 Busset,"Domaine de Cambelong, Conques, 12320, France",Conques,40,110,EUR,Creative,2.3947792,44.5945,33565728477,https://guide.michelin.com/en/occitanie/conques/restaurant/herve-busset,https://www.moulindecambelong.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/015a69b01d7a4c39a89cc78bf4d6dda0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2b685b34c701499aa839b96aad1bd5da?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3297fa6a991b4ddea1395f612561234b?width=1000']"
L'횋crin de Yohann Chapuis,"1 rue Albert-Thibaudet, Tournus, 71700, France",Tournus,75,175,EUR,"Creative, Modern Cuisine",4.9078059,46.5656876,33385511352,https://guide.michelin.com/en/bourgogne-franche-comte/tournus/restaurant/l-ecrin-de-yohann-chapuis,https://www.restaurant-greuze.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1e92cbb91bf24a34897a576d77c209e5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e2d969c284c44174bd853291e8917fa2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6652158e646643c7abc413d95e74f0e2?width=1000']"
Ch창teau de Pray,"Rue du C챔dre, 횪 Charg챕, Amboise, 37400, France",Amboise,59,120,EUR,Modern Cuisine,1.0160758,47.424971,33247572367,https://guide.michelin.com/en/centre-val-de-loire/amboise/restaurant/chateau-de-pray,https://www.chateaudepray.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0a44ae5a856e4a7e8d5c96bcbb93b44d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0fd04e0b66da49f99ab0cd55f8de6319?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/caca218355fb4000907eedfc3a5adb5e?width=1000']"
En Pleine Nature,"6 place de la Mairie, Quint-Fonsegrives, 31130, France",Quint-Fonsegrives,32,82,EUR,Modern Cuisine,1.5295482,43.5853642,33561454212,https://guide.michelin.com/en/occitanie/quint-fonsegrives/restaurant/en-pleine-nature,https://www.en-pleine-nature.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/47737774d98540c6bac6546c3fb7eaa2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dfa53cc92b74462b8b157a886c71649f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/23210bac2e954558be43a89d61c32d9c?width=1000']"
Ch창teau de Sully,"Route de Port-en-Bessin, Bayeux, 14400, France",Bayeux,69,119,EUR,Modern Cuisine,-0.7316203,49.2993518,33231222948,https://guide.michelin.com/en/normandie/bayeux/restaurant/chateau-de-sully,https://www.chateau-de-sully.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/88ac2e6d48a84653bdeb87df8b15efeb?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d0422205a82d482f96b6eefee6896ba1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6d4ec00c81514bacbad33594ac699a26?width=1000']"
Yam'Tcha,"121 rue Saint-Honor챕, Paris, 75001, France",Paris,150,150,EUR,Creative,2.341813,48.8615065,33140260807,https://guide.michelin.com/en/ile-de-france/paris/restaurant/yam-tcha,https://www.yamtcha.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b6dbeafbd92b47758ebef94bc8880dd7?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/83aa1cd6075c47d0967028e58b939ed0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f485a3a7cb97405cb46b860f287d983e?width=1000']"
Il Cortile,"11 rue des Franciscains, Mulhouse, 68100, France",Mulhouse,36,115,EUR,"Mediterranean Cuisine, Italian",7.3339923,47.7476982,33389663979,https://guide.michelin.com/en/grand-est/mulhouse/restaurant/il-cortile40020,https://www.ilcortile-mulhouse.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a540b4814be24f7ca46cb452b9da188f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fffa117ce4e349dea2b8964e09f70c6d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/69a3c5bc51bc40d2b449145fc70a5f75?width=1000']"
Le Cap,"Grand H척tel du Cap Ferrat, 71 boulevard du G챕n챕ral-de-Gaulle, Saint-Jean-Cap-Ferrat, 06230, France",Saint-Jean-Cap-Ferrat,158,200,EUR,Creative,7.33063,43.6774405,33493765050,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-jean-cap-ferrat/restaurant/le-cap,https://www.fourseasons.com/fr/capferrat,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ab84dc7bf6854cc887f47e7d43bb939c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/da89c59de76940059fda0a3ef1990a5c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0ad92a87847649bfb08217bf98f32e6d?width=1000']"
Oka,"1 rue Berthollet, Paris, 75005, France",Paris,130,130,EUR,Creative,2.3460191,48.8402017,33145309456,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oka,https://www.okaparis.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6d10e68b9e08440ba38e17dfc93db5bf?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b228ad36ab5b4663aeb647972d75a176?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0e180e9719a74b36978067c0a28c86b7?width=1000']"
La Table de Philippe Girardon,"Domaine de Clairefontaine, Chemin des Fontanettes, Chonas-l'Amballan, 38121, France",Chonas-l'Amballan,80,145,EUR,Modern Cuisine,4.8114519,45.456917,33474588152,https://guide.michelin.com/en/auvergne-rhone-alpes/chonas-l-amballan/restaurant/la-table-de-philippe-girardon,https://www.domaine-de-clairefontaine.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/382e7b4b78584c3897e2640451322f5e?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/78e743d0908c43eab10216dd3395d531?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6eefbd45d89d472e82741a29de17e738?width=1000']"
Guy Lassausaie,"35 rue de Belle-Sise, Chasselay, 69380, France",Chasselay,78,125,EUR,Modern Cuisine,4.77066,45.87267,33478476259,https://guide.michelin.com/en/auvergne-rhone-alpes/chasselay/restaurant/guy-lassausaie,https://www.guy-lassausaie.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9811f232234b43b19810d1d688aa4863?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/41dd517d616841029adb60f0c9525c7f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a4c3a42536ce410fa5cd064e2e46468d?width=1000']"
Flaveurs,"32 Grande-Rue, Valence, 26000, France",Valence,38,98,EUR,Modern Cuisine,4.8909199,44.9326634,33475560840,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/flaveurs,https://www.flaveurs-restaurant.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2a8ec586ba744ac0b49fb1acc84fe204?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4d87df83b9ef4f8eac730a3f5d81800f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0b49c1f3045c419e831e6ff9504febef?width=1000']"
La Pomme d'Api,"5 rue Saint-Yves, Saint-Pol-de-L챕on, 29250, France",Saint-Pol-de-L챕on,29,123,EUR,Creative,-3.9871351,48.6842867,33298690436,https://guide.michelin.com/en/bretagne/saint-pol-de-lon/restaurant/la-pomme-d-api,https://www.lapommedapi.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2769951c0eaf44c0972b3728f00b92c3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/abf4c269f1b7448283d5eaef70d4620c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1db4d6af4b10405bba790ee24e929e68?width=1000']"
Terre-Mer au Domaine de Kerdrain,"20 rue Louis-Billet, Auray, 56400, France",Auray,37,95,EUR,Modern Cuisine,-2.9893083,47.6677051,33297566360,https://guide.michelin.com/en/bretagne/auray/restaurant/terre-mer-au-domaine-de-kerdrain,https://www.restaurant-terre-mer.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b23bfebe0b284883a773c825b327208b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0e36e4af7da04a9287ed2fe123d9944d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f4a058a25d244908b288958f579a0b62?width=1000']"
Helen,"3 rue Berryer, Paris, 75008, France",Paris,48,170,EUR,Seafood,2.3041705,48.8751015,33140760140,https://guide.michelin.com/en/ile-de-france/paris/restaurant/helen,https://www.helenrestaurant.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1cc47d1390a0401ebc66dec569b9d5b2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fa18bd3a33c14b3d95b465ac4f9cc69f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dd840fc0e8984784b6f9c28f13c202d0?width=1000']"
L'O des Vignes,"Rue du Bourg, Fuiss챕, 71960, France",Fuiss챕,34,100,EUR,Modern Cuisine,4.743411,46.280083,33385383340,https://guide.michelin.com/en/bourgogne-franche-comte/fuiss/restaurant/l-o-des-vignes,http://www.lodesvignes.fr,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8004edd7695442e282a8da3612ce96c1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/db12e09e6d7642d4bfbfb7e1c85f40dd?width=1000']"
Mon Plaisir,"22 lieu-dit Journal, Chamesol, 25190, France",Chamesol,49,110,EUR,Modern Cuisine,6.8272117,47.3466011,33381925617,https://guide.michelin.com/en/bourgogne-franche-comte/chamesol/restaurant/mon-plaisir,https://www.restaurant-mon-plaisir.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2b2f22d2751a4ba1aa2de229ef2114c2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9b9489bc815b436eba650299c6edd215?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dc9c93f3f5c84828822633cae1c0107f?width=1000']"
Le Pot d'횋tain,"4 avenue de la R챕publique, Danjoutin, 90400, France",Danjoutin,42,126,EUR,Modern Cuisine,6.8592762,47.6160064,33384283195,https://guide.michelin.com/en/bourgogne-franche-comte/danjoutin/restaurant/le-pot-d-etain,https://www.restaurant-potdetain.fr/,1 MICHELIN Star,['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/42083bfcf41742d88a82c836699d6aac?width=1000']
Le Relais des Moines,"Route de Sainte-Roseline, Les Arcs, 83460, France",Les Arcs,59,118,EUR,Modern Cuisine,6.49026,43.46639,33494474093,https://guide.michelin.com/en/provence-alpes-cote-dazur/les-arcs/restaurant/le-relais-des-moines,https://www.lerelaisdesmoines.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6d0fbd7ae4db4914ba9df1b78fc45e63?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6c7c1884a3354f95a323eec93039de33?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/95362d4cc1314debaa2e7b34d6be2b61?width=1000']"
Les Terrasses de Lyon,"Villa Florentine, 25 mont챕e Saint-Barth챕l챕my, Lyon, 69005, France",Lyon,49,120,EUR,Modern Cuisine,4.825745,45.76325,33472565656,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/les-terrasses-de-lyon,https://www.villaflorentine.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/604dbe4be39b4d3d8d1d19af876cf15c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/576e5188b7bb48f98299fcf5b57be518?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0bc3bb6893194066887b6b9ad5654533?width=1000']"
Ivan Vautier,"3 avenue Henry-Ch챕ron, Caen, 14000, France",Caen,48,120,EUR,Modern Cuisine,-0.3905952,49.174106,33231733271,https://guide.michelin.com/en/normandie/caen/restaurant/ivan-vautier,https://www.ivanvautier.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a5ee92897c754d7d95c6fc4fc8b9179a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/775e8d88199c4706ac55b0ec764caae0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3059700f504a48368c775110ef707437?width=1000']"
Le Brittany,"22 boulevard Sainte-Barbe, Roscoff, 29680, France",Roscoff,85,160,EUR,"Modern Cuisine, Regional Cuisine",-3.9718816,48.7245609,33298697078,https://guide.michelin.com/en/bretagne/roscoff/restaurant/le-brittany,https://www.hotel-brittany.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/efcf85bca60847c3a97f8fc136a1f1f1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/73cb77547eb84d248c2d0b7b120c8017?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2f107c36806e447cbc4b19884a024e6a?width=1000']"
La Dame de Pic,"20 rue du Louvre, Paris, 75001, France",Paris,90,165,EUR,Creative,2.3412069,48.8613303,33142604040,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-dame-de-pic369441,https://www.anne-sophie-pic.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/01e87ca78bd9439485346cb60d3790cc?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dba76b296b224c49a593938a8f2c5b5a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f9975eae5fa74d75b914f5f21e42346c?width=1000']"
Le France,"8 place Maxime-Cupillard, Villers-le-Lac, 25130, France",Villers-le-Lac,26,94,EUR,Modern Cuisine,6.6704063,47.0594007,33381680006,https://guide.michelin.com/en/bourgogne-franche-comte/villers-le-lac/restaurant/le-france,https://www.hotel-restaurant-lefrance.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/686fa6f738344e8cb425a79c7a387bf8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1666befa9fc342c482394b897fd5106d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3700fdd4ab6f422a9eef75e81dc62ac7?width=1000']"
